Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
PC716CRR6M7PT,Marlboro: Blend No. 27 Regular Pk (CTD),,,$15.69,Fixed,,$13.63,02826428,114710,6,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
JJ7JD5HHV4SKW,Paldo: Volcano Chicken Flavor Noodle 3.70 oz Bowl (CGD),,,$3.19,Fixed,,$1.81,648436101641,743641,,No,Yes,No,,,Groceries - Boxed / Canned,,,
KZRTWTWGXY6X4,Ice Breakers: Wintergreen Mints 1.5 oz pk (CGD),,,$3.33,Fixed,,$1.83,03400908,354993,5,No,Yes,No,,,Snacks - Candy,,,
WXWVEV1V6P4TJ,Ice Breakers: Cool Mint 1.5 oz pk (CGD),,,$3.33,Fixed,,$1.83,03400704,354977,6,No,Yes,No,,,Snacks - Candy,,,
XHKZERNX7T3KM,Life Savers: 5 Flavors Hard Candy,,,$1.69,Fixed,,$0.81,02243405,328773,3,No,Yes,No,,,Snacks - Candy,,,
3KJA8VT5MMYS4,Hubba Bubba: Strawberry Watermelon 5 ct Pk (CGD),,,$1.39,Fixed,,$0.67,02206705,02206705,7,No,Yes,No,,,Snacks - Candy,,,
15GCHKZXTSSJ0,Wrigley's: 5 Sour Strawberry Flood 15 ct (CGD),,,$2.89,Fixed,,$1.60,022000016690,391250,9,No,Yes,No,,,Hygiene Products,,,
20MW3VPW2N5EC,Trident: Spearment Gum 14 ct pk (CGD),,,$1.89,Fixed,,$0.97,012546011075,397380,,No,Yes,No,,,Hygiene Products,,,
AN9MAZYZN34DM,Razzles 1.4 oz pk,,,$1.99,Fixed,,$0.00,059642008288,059642008288,28,No,Yes,No,,,Snacks - Candy,,,
NZ5K3CTGXMQKG,Stonemill: Parsley Flakes .25 oz Bottle (ALD),,,$1.99,Fixed,,$0.79,4099100169386,4099100035704,5,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
1P3TPETPG3648,Black & Mild: Sweets Pre-Priced Plastic Tip 1 ct (CTD),,,$1.99,Fixed,,$1.32,070137215653,274407,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
FGH3YRW27Q1RM,RXBAR: Blueberry 1.83 oz Protein Bar (CGD),,,$3.09,Fixed,,$1.81,857777004195,650325,6,No,Yes,No,,,Snacks,,,
XS659T5K8EHW6,"The New Primal: Classic Beef Stick, Grass-Fed 1 oz pk (RFD)",,,$2.69,Fixed,,$1.58,852675006029,852675006029,14,No,Yes,No,,,Meats & Poultry,,,
ZVCX4DDVSAN3P,Frito Lay: Dips - Jalapeno Cheddar Cheese 9 oz Can,,,$4.19,Fixed,,$2.63,028400000246,,2,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
XAR340A8WXH12,Haribo: Gummi Candy - Alphabet Letters 5 oz Bag (CGD),,,$2.99,Fixed,,$1.30,042238369092,349969,,No,Yes,No,,,Snacks - Candy,,,
R3NQ1ZEST0YQ6,Candy Pop: Popcorn - M&M Mini Candies 1 oz Bag (CGD),,,$1.89,Fixed,,$1.02,814109021299,814109021299,,No,Yes,No,,,Snacks - Candy,,,
N38J85BKQWZE4,Jack Link's: Jalapeno Beef Jerky 1.25 oz pk (CGD),,,$4.39,Fixed,,$2.53,017082877581,645617,3,No,Yes,No,,,Meats & Poultry,,,
6Z425S8YBPQ7R,Hershey's: Reese's Snack Cake 2.75 oz pk (CGD),,,$2.49,Fixed,,$1.32,034000997190,034000997190,,No,Yes,No,,,Snacks - Candy,,,
8DVCTCYZWF4TC,Hershey's: Rolo Candy 4.62 oz Bag (CGD),,,$3.69,Fixed,,$1.98,034000376179,313106,,No,Yes,No,,,Snacks - Candy,,,
9PRJQZMKGM1DM,Vintage: Tonic Water 3.85 oz (CGD),,,$1.89,Fixed,,$0.82,072521049660,072521049660,,No,Yes,No,,,Drinks - Water,,,
GD7KEK8ZHYTHC,Natty: Sweet - Organic Hemp Wrap 1 pk / 4 cnt,,,$0.99,Fixed,,$0.64,850008118135,262311,4,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
0Z0K49Z28DX8T,Josh Cellars: Chardonnay 750 ml Bottle (BTD),,,$19.99,Fixed,,$11.99,857744001325,857744001325,2,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
G96YGQJJJ0M42,Marlboro: Special Black Bold Menthol Regular Pk (CTD),,,$14.49,Fixed,,$12.60,02895428,02895428,1,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
QESEB0ZF78T24,Greenbrier: Party Plastic Plate 8.75 in / 8 ct (DGD),,,$3.29,Fixed,,$1.33,639277217745,,1,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
0PPHQ6AJE3YE2,Trident: Watermelon Gum 14 ct pk (CGD),,,$2.09,Fixed,,$1.10,073390055189,319087,13,No,Yes,No,,,Hygiene Products,,,
PKSEZW8PC61W4,Frito Lay: Ruffles - Queso Cheese Chips 2 1/4 oz Bag,,,$2.69,Fixed,,$1.88,028400769105,12434400,1,No,Yes,No,,,Snacks - Chips,,,
GTTFRVJ9H9950,Glass Plus: Glass & Multi- PurposeCleaner 32 oz Bottle,,,$4.99,Fixed,,$2.49,811435007874,811435007874,2,No,Yes,No,,,Household - Cleaning Supplies,,,
MC21Z3Q7CBKG0,Greenbrier: Wax - Parchment Microwaveable Paper 65 sq ft Box (DGD),,,$3.99,Fixed,,$1.33,074729750652,074729750652,4,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
B6CKJF3TCE88J,Domino: Dark Brown Sugar 16 oz Box (CGD),,,$2.99,Fixed,,$1.64,049200056004,715938,6,No,Yes,No,,,Groceries - Baking,,,
F77805EKVX46G,Nightingale: Classic Ice Cream Sandwich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,863336000409,609161,14,No,Yes,No,,,Ice Cream Products,,,
20Q4KCT3G3TGE,Dentyne: Fire Spicy Cinnamon 1 pk (CGD),,,$2.09,Fixed,,$1.21,073390055028,318865,9,No,Yes,No,,,Hygiene Products,,,
ZZQ152WJ48WPT,Breath Saver: Spearmint .75 oz Pk (CGD),,,$1.69,Fixed,,$0.89,03477104,302499,12,No,Yes,No,,,Snacks - Candy,,,
W39Z34E8HXB64,Breath Savers: Peppermint .75 oz Pk (CGD),,,$1.69,Fixed,,$0.89,03476406,320481,12,No,Yes,No,,,Snacks - Candy,,,
631JPMB5SAXKP,Raw: Natural King Size Slim 32 Cnt pk,,,$1.99,Fixed,,$0.86,716165177357,716165177357,38,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
Z0TJPP8XHWSXJ,Health-Ade: Tropical Punch Kombucha 16 oz Bottle (RFD),,,$4.49,Fixed,,$2.64,851861006713,,2,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
S0Q2Z1JFS9BQ0,Friskies: Chicken Cat Food 5.5 oz Can (SGD),,,$1.49,Fixed,,$0.72,050000170180,050000501335,10,No,Yes,No,,,Pet Products,,,
ZK8GPNEFZBGPE,Bic:Disposable Designer Lighter 1 cnt (CTD),,,$2.99,Fixed,,$1.39,070330670723,070330670723,,No,Yes,No,,,Household - General Products,,,
VK8BBN70DCFGW,Greenbrier: Trash Drawstring 30 Gallon Bags (DGD),,,$3.29,Fixed,,$1.33,195464256534,,,No,No,No,,,Household - Cleaning Supplies,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
MBS7EEY7JKRSJ,Frito Lay: Cheetos - Crunchy Cheese Original 2 7/8 oz Bag,,,$2.69,Fixed,,$1.88,028400768917,12427600,16,No,Yes,No,,,Snacks - Chips,,,
EH950SV4SYWG2,Greenbrier: Surefresh Heavy Duty Freezer Gallon Bags (DGD),,,$3.29,Fixed,,$1.25,195464229613,7502211163299,4,No,Yes,No,,,Household - General Products,,,
Z43Z7F5SRK6W6,Tony's: Cheese Pizza 20.60 oz Pk (WGD),,,$6.29,Fixed,,$3.84,028400064088,072180637185,7,No,Yes,No,,,Frozen Food,,,
FED8MYMY6FTZA,Backwoods Cigars: Russian Cream 5pk 5 ct (CTD),,,$10.99,Fixed,,$7.58,071610302792,253096,7,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
40R67NK57AZB2,Backwoods Cigars: Single Russian Cream 1 ct (CTD),,,$2.79,Fixed,,$1.37,071610303065,071610303065,1,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
X0D0V9ZGRKG8Y,Backwoods Cigars: Singles Sweet Aromatic 1 ct (CTD),,,$2.79,Fixed,,$1.37,071610301986,071610301986,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
T7G7G8QZZSRRC,Backwoods Cigars: Sweet Aromatic 5pk 5 ct (CTD),,,$9.69,Fixed,,$7.28,071610301924,071610301924,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
3AJ57JAQE0KAP,Copenhagan: Mint Long Cut 1.2 oz Disk (CTD),,,$12.49,Fixed,,$7.39,07303612,250415,3,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
K8DE9C2WMRHE6,Copenhagan: Mint Pouches 1.2 oz Disk (CTD),,,$12.49,Fixed,,$7.39,07303913,250423,5,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
1XD708VVXAA70,Copenhagen: Wintergreen Long Cut 1.2 oz Disk (CTD),,,$12.49,Fixed,,$7.59,07387614,232868,2,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
06E3VSGQ2W6AJ,Copenhagen: Wintergreen Pouches 1.2 oz Disk (CTD),,,$12.49,Fixed,,$7.59,07305513,235937,8,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
BWF0ZF7P9Z6AG,Dutch Masters: Java Fusion Cigarillos 2 ct pk (CTD),,,$2.99,Fixed,,$1.20,071610496408,071610496408,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
QDV7BWFF3J10R,Dutch Masters: Palma Cigarillo 3 ct pk (CTD),,,$4.69,Fixed,,$2.76,071610499492,071610499492,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
CR7H4FW33GCWJ,Gambler: Cig Machine King Size 1 ct (CTD),,,$11.99,Fixed,,$6.99,077170260398,077170260398,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
PVSZF02SKT6CJ,Game: Cigarillo - Pineapple 2 Cnt Pk (CTD),,,$2.49,Fixed,,$1.61,031700049969,257337,17,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
5X4PQ0FS0TP12,Game: Leaf - Cognac 2 Cnt Pk (CTD),,,$3.19,Fixed,,$2.00,031700050316,031700050316,3,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
0C3QJW0XQ7MWR,Game: Leaf - Dark 2 Cnt Pk (CTD),,,$3.19,Fixed,,$2.00,031700058763,031700058763,,No,Yes,No,,,Tobacco -  Cigars & Wraps,,,
W2VQCC38DEYAY,Game: Leaf - Sweet Aromatic 2 Cnt Pk (CTD),,,$3.19,Fixed,,$2.00,031700050279,248104,33,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
HABG8TMDR3AMC,General Snus: Mint Swedish Snus 0.9 oz / 24 Pk Disk (CTD),,,$12.49,Fixed,,$7.72,609249670007,244863,4,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
AM75J9PVGKZ4C,Grizzly: Wintergreen Pouch 0.84 oz Disk (CTD),,,$12.49,Fixed,,$7.72,04254311,231498,4,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
V52TKGDFXJHKA,Grizzly: Wintergreen Long Cut 1.2 oz Disk (CTD),,,$12.49,Fixed,,$7.72,04287115,221986,2,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
7S1BE3T8K0S6M,Grizzly: Mint Pouch 0.84 oz Disk (CTD),,,$11.99,Fixed,,$7.17,04200417,231803,8,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
WAZTPXDEFHDQ0,Longhorn: Mint Pouch .82 oz Disk (CTD),,,$5.99,Fixed,,$3.37,762446493555,247619,6,No,Yes,No,,,Tobacco - OTP,,,
2CBV36ZV1AS2J,Longhorn: Wintergreen Pouch .82 oz Disk (CTD),,,$5.99,Fixed,,$3.37,762446490059,234708,10,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
RZF8ED6NPPBH2,Rogue: Mango Nicotine Pouch - 6 mg 1 Disk (CTD),,,$10.49,Fixed,,$6.41,840045201297,262691,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
GD44ECP5ASE3E,Rogue: Peppermint Nicotine Pouch - 6 mg 1 Disk (CTD),,,$10.49,Fixed,,$6.41,840045200696,262717,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
93QDXBDB6Z1FJ,Game: Cigarillos - Honey 2 Cnt Pk (CTD),,,$2.49,Fixed,,$1.62,031700049754,263541,12,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
GG42SNEF4BNNJ,Rogue: Wintergreen Nicotine Pouch - 6 mg 1 Disk (CTD),,,$10.49,Fixed,,$6.57,840045200757,262733,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
FQ76TKYK7W2PP,Swisher Sweets: BLK - Berry Cigarillos 2 ct pk (CTD),,,$2.49,Fixed,,$1.57,025900235499,271445,,No,Yes,No,,,Tobacco -  Cigars & Wraps,,,
HDFRYCK5HDW1G,Swisher Sweets: BLK - Cherry Cigarillos 2 ct pk (CTD),,,$2.49,Fixed,,$1.79,025900227449,271460,,No,Yes,No,,,Tobacco -  Cigars & Wraps,,,
130YTN686JWRT,Swisher Sweets: BLK - Cocoa Cigarillos 2 ct pk (CTD),,,$2.49,Fixed,,$1.57,025900245740,,10,No,Yes,No,,,Tobacco -  Cigars & Wraps,,,
CGDW8BSSTY95G,Swisher Sweets: BLK - Smooth Cigarillos 2 ct pk (CTD),,,$2.49,Fixed,,$1.80,025900227432,271437,3,No,Yes,No,,,Tobacco -  Cigars & Wraps,,,
TMN38ZVJE8RCA,Swisher Sweets: Clemen-Terp Hemp Wrap 4 ct pk (CTD),,,$1.99,Fixed,,$0.73,033300044511,033300044511,11,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
Z308XC92VCSN0,Swisher Sweets: Grape Cigarillos 2 ct pk (CTD),,,$2.69,Fixed,,$1.48,025900207489,240002,20,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
THVHEFWPS9N46,Swisher Sweets: Leaf Honey Cigars 3 ct pk (CTD),,,$5.19,Fixed,,$2.53,025900259013,025900259013,3,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
N2XGQCTZ0HX8E,Swisher Sweets: Leaf Original Cigar 3 ct pk (CTD),,,$5.19,Fixed,,$3.44,025900259006,025900259006,5,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
AZYXTF0MSX4HA,Swisher Sweets: Original Cigarillo 2 ct pk (CTD),,,$2.69,Fixed,,$1.48,025900207465,241653,3,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
J389M68MPMFNP,Zig-Zag: Apple Cigar Wraps 1 pk / 2 ct (CTD),,,$1.89,Fixed,,$0.85,784762071026,232421,18,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
K4JWYDSTSD6QP,Zig-Zag: Blueberry Cigar Wraps 1 pk / 2 ct (CTD),,,$1.89,Fixed,,$1.00,784762071019,232413,24,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
V3YT8AD12MNQ2,Zyn: Peppermint 6 mg 2 Disk (CTD),,,$11.99,Fixed,,$6.82,609249901033,,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
6KBT31H9Y5JSC,Red Bull: Watermelon 12 oz Can (CGD),,,$3.99,Fixed,,$2.30,611269332827,822130,,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
9ZX5GCB88BNRM,Boylan: Sparkling Lemonade 12 oz / 4 pk Bottles (SSD),,,$9.69,Fixed,,$5.84,760712560109,1814,,No,Yes,No,,,Drinks - Soda,,,
YXB0FCBPZA9BY,Axe: Collision Deodorant Bodysprary 150 ml Can (KUD),,,$5.29,Fixed,,$3.10,7506306202832,,9,No,Yes,No,,,Hygiene Products,,,
1S1RE8GNX36QR,Axe: Ice Chill Deodorant Bodyspray 150 ml Can (KUD),,,$5.29,Fixed,,$3.10,6001087379267,,,No,Yes,No,,,Hygiene Products,,,
JMJG47KRGG1H8,Bayer: Midol Singles 2 ct pk (KUD),,,$1.89,Fixed,,$0.58,,,13,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
F1PZ22YEFVNS4,Bayer: Single Genuine Aspirin 325 mg 2 ct pk (KUD),,,$1.39,Fixed,,$0.22,852682508431,,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
ZRRKXRFSMHR18,Benadryl: Allergy Ultratab Tablets 24 cnt (KUD),,,$9.49,Fixed,,$5.65,312547170314,312547170314,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
15GSQ4050JB40,Bambu: Classic Rolling Paper (CTD),,,$4.19,Fixed,,$2.25,076013600001,076013600001,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
W0N548FKWCVXT,Colgate: Cavity Protection Toothpaste 2.3 oz pk (KUD),,,$3.99,Fixed,,$1.29,035000511058,035000511058,15,No,Yes,No,,,Hygiene Products,,,
Q5N11AHHYK5F6,Colgate: Lady Speed Stick Spring Blossom Deodorant 1.4 oz pk (KUD),,,$5.49,Fixed,,$2.99,022200962902,022200962902,,No,Yes,No,,,Hygiene Products,,,
GQ5AVWBNPAP78,Purina: Fancy Feast - Savory Salmon Feast Cat Food 3 oz Can (SGD),,,$1.49,Fixed,,$0.79,050000429448,,19,No,Yes,No,,,Pet Products,,,
7N1JP67VKKR38,Colgate: Lady Speed Stick Wild Freesia Deodorant 1.4 oz pk (KUD),,,$5.49,Fixed,,$2.99,022200963435,022200963435,,No,Yes,No,,,Hygiene Products,,,
0MMT9VAW4CHW8,Degree: Advanced - 72H Motion Sense 2.7 oz pk (KUD),,,$5.99,Fixed,,$2.99,079400450470,079400450470,,No,Yes,No,,,Hygiene Products,,,
XKYZ8HNWTZR1J,Degree: Citrus & Spice Deodorant Bodyspary 3.8 oz Can (KUD),,,$6.49,Fixed,,$3.99,079400471031,079400471031,,No,Yes,No,,,Hygiene Products,,,
HF5AAT9M4XHEA,Degree: Men - Cool Rush 1.7 oz pk (KUD),,,$5.59,Fixed,,$3.30,079400116765,079400116765,,No,Yes,No,,,Hygiene Products,,,
4GED3XYEX4TVT,Degree: Men - Extreme Blast 1.7 oz pk (KUD),,,$5.59,Fixed,,$3.30,079400265104,079400265104,,No,Yes,No,,,Hygiene Products,,,
CKCTKR154MY1W,Degree: Shower Clean - Antiprespirant Deodorant 1.6 oz pk (KUD),,,$5.49,Fixed,,$3.30,079400251602,,,No,Yes,No,,,Hygiene Products,,,
FDTDW3HG5F9QM,Degree: Sport Antiperspirant Deodorant Stick 1.7 oz pk (KUD),,,$5.49,Fixed,,$3.30,079400265302,,,No,Yes,No,,,Hygiene Products,,,
7QMRQVZ0DGJ4C,Dental Floss 1 pk (KUD),,,$2.99,Fixed,,$1.29,672935781073,381370092179,4,No,Yes,No,,,Hygiene Products,,,
XQAGMGBYYQAYW,Dove: Sensitive Anti-Perspirant Deodorant Stick 1.6 oz pk (KUD),,,$5.49,Fixed,,$2.99,4800888193834,4800888193834,,No,Yes,No,,,Hygiene Products,,,
HE5YDCNXD6WGP,Dove: Fresh Anti-Perspirant Deodorant Stick 1.6 oz pk (KUD),,,$5.59,Fixed,,$3.30,079400500908,75068493,,No,Yes,No,,,Hygiene Products,,,
X91SQ92KDB2Y6,Duracell: C Alkaline Batteries 2 Pk (KUD),,,$5.49,Fixed,,$3.10,041333214016,041333214016,7,No,Yes,No,,,Household - General Products,,,
JV5DTZEQ6YKEE,Excedrin Extra Strength: Singles 2 ct pk (KUD),,,$1.49,Fixed,,$0.55,655708018644,,44,No,Yes,No,,,,,,
93V7GSWCF3WSG,Excedrin: Extra Strength Caplets - 24 cnt Bottle (KUD),,,$9.49,Fixed,,$5.75,300672000248,,5,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
7DDZ8ZVEB25ZY,Excedrin: Migraine Caplets - 24 cnt Bottle (KUD),,,$9.99,Fixed,,$6.16,300672039248,,5,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
87NT378QP89GY,Excedrin: Singles 2 ct pk (KUD),,,$1.49,Fixed,,$0.55,655708018682,655708018682,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
K56R2EJMBVY74,Medicated Gummies 1 pk (KUD),,,$10.99,Fixed,,$5.00,,,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
MFJ8JFKJHYK04,Motrin: Ibuprofen Tablets 200 mg 24 cnt (KUD),,,$8.29,Fixed,,$4.49,300450481269,518670,6,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
A4CV24APJ41Q4,Old Spice: Original / Whitewater - No Aluminium 1 pk (KUD),,,$5.69,Fixed,,$3.30,5000174003451,5000174003413,,No,Yes,No,,,Hygiene Products,,,
GTJ96PGNS5HEA,Old Spice: White Water Deodorant Stick 1.69 oz (KUD),,,$5.49,Fixed,,$3.30,4084500490581,,,No,Yes,No,,,Hygiene Products,,,
7MS3MN2TN47PT,Phone: Streeo Earphone Wires 1 Unit (KUD),,,$12.00,Fixed,,$2.65,812934023686,812934024959,,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
GT0F3C7S287K6,Phone: USB Car Plugin Unit 1 Unit (KUD),,,$3.99,Fixed,,$2.50,,,-1,No,No,No,,,Quick Items,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
XSW4FGCKGA4RG,Phone: USB Wall Charging Cube 1 ct (KUD),,,$7.99,Fixed,,$2.75,322266557747,,11,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
1BBJ59CY0Y2KG,Fillo's: Peruvian Lentils 10 oz pk (RFD),,,$5.69,Fixed,,$3.45,869707000276,751104,6,No,Yes,No,,,Groceries - Organic / Vegan / Gluten Free,,,
2TYJDG33MGHZR,Nightingale: Apple Cider Ice Cream Sandwhich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507214,609171,,No,Yes,No,,,Ice Cream Products,,,
RBAJDX43T93RP,Nightingale: Chocolate Peppermint Bark Ice Cream Sandwich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,860004760542,609174,,No,Yes,No,,,Ice Cream Products,,,
660FBZ3VHABE2,Stiller's Soda: Root Beer 12 Oz Can (RFD),,,$2.79,Fixed,,$1.60,860013613112,253002,12,No,Yes,No,,,Drinks - Soda,,,
H71TGD26KSDNY,Rock Pills: Hard Male Enhancement caps (KUD),,,$2.99,Fixed,,$1.00,602073661630,602073661630,12,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
JG9GDPRCBDYG2,Rolaids: Mint Antacid - Extra Strength 10 ct Roll (KUD),,,$1.79,Fixed,,$0.65,041167100158,041167100158,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
SPQHRY41QPWKY,Screen Packs: Brass / Silver 1 pk (KUD),,,$2.00,Fixed,,$0.10,,,50,No,No,No,,,Quick Items,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
42P9FPDCD0MB4,Stacker: Swarm 4 caps (KUD),,,$4.99,Fixed,,$1.99,358286810043,358286810043,18,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
YFHMTXNBCSS7A,Stacker: Yellow Hornet 4 Caps (KUD),,,$4.99,Fixed,,$1.99,878114570012,878114570012,17,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
DD7GNEQMYYWXJ,Trim: Fingernail Clipper 1 pk (KUD),,,$2.99,Fixed,,$0.89,071603150003,071603150003,11,No,Yes,No,,,Hygiene Products,,,
RCJW1746HSMHC,Trojan: Ultra Ribbed Premium Lubricated Condoms 3 ct (KUD),,,$3.49,Fixed,,$1.67,022600940500,022600940500,7,No,Yes,No,,,Hygiene Products,,,
P65TMM1Q39FSC,Tums: Assorted Fruit Antacid - Extra Strength 8 ct Roll (KUD),,,$1.79,Fixed,,$0.70,307660739197,506980,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
S5WK1XW4JE3DP,Stiller's Soda: Lemon Lime 12 Oz Can (RFD),,,$2.79,Fixed,,$1.60,860013613105,253001,12,No,Yes,No,,,Drinks - Soda,,,
Z1SXJ7M84H86Y,Reggano: Rotini 16 oz Box (ALD),,,$2.69,Fixed,,$1.09,4099100321272,,2,No,Yes,No,,,Groceries - Boxed / Canned,,,
